"quality","class","variable","value"
6,"Mediocre","Alcohol",0.729136269873639
6,"Mediocre","Alcohol",0.635298377360625
6,"Mediocre","Alcohol",0.54146048484761
7,"Good","Alcohol",1.38600151746474
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",1.66751519500378
5,"Mediocre","Alcohol",-0.209242655256507
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.447622592334596
7,"Good","Alcohol",1.1044878399257
5,"Mediocre","Alcohol",0.259946807308566
7,"Good","Alcohol",1.57367730249077
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-1.24145947289967
7,"Good","Alcohol",0.822974162386655
5,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.0722710222825375
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",2.32438044259489
6,"Mediocre","Alcohol",0.0722710222825375
5,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.822974162386655
7,"Good","Alcohol",0.916812054899669
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",-0.303080547769521
7,"Good","Alcohol",2.23054255008187
7,"Good","Alcohol",2.23054255008187
6,"Mediocre","Alcohol",-1.24145947289967
6,"Mediocre","Alcohol",2.32438044259489
7,"Good","Alcohol",1.01064994741268
7,"Good","Alcohol",0.166108914795552
7,"Good","Alcohol",1.19832573243871
7,"Good","Alcohol",2.23054255008187
5,"Mediocre","Alcohol",-0.115404762743491
7,"Good","Alcohol",2.23054255008187
7,"Good","Alcohol",1.19832573243871
7,"Good","Alcohol",1.19832573243871
7,"Good","Alcohol",1.47983940997776
5,"Mediocre","Alcohol",0.447622592334596
7,"Good","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",-0.0215668702304767
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",0.729136269873639
6,"Mediocre","Alcohol",0.916812054899669
7,"Good","Alcohol",2.04286676505584
6,"Mediocre","Alcohol",2.13670465756886
6,"Mediocre","Alcohol",2.13670465756886
5,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",1.38600151746474
6,"Mediocre","Alcohol",1.38600151746474
5,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",1.7613530875168
7,"Good","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",2.04286676505584
5,"Mediocre","Alcohol",1.1044878399257
6,"Mediocre","Alcohol",-0.303080547769521
7,"Good","Alcohol",0.0722710222825375
7,"Good","Alcohol",1.01064994741268
7,"Good","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",-0.67843211782158
7,"Good","Alcohol",0.166108914795552
7,"Good","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",-1.14762158038665
7,"Good","Alcohol",2.04286676505584
6,"Mediocre","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-0.209242655256507
6,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",0.635298377360625
7,"Good","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",1.66751519500378
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",0.259946807308566
5,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.0215668702304767
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",2.32438044259489
7,"Good","Alcohol",2.13670465756886
6,"Mediocre","Alcohol",-1.24145947289967
6,"Mediocre","Alcohol",-1.24145947289967
7,"Good","Alcohol",1.57367730249077
5,"Mediocre","Alcohol",-1.24145947289967
7,"Good","Alcohol",1.1044878399257
7,"Good","Alcohol",1.57367730249077
6,"Mediocre","Alcohol",-0.49075633279555
8,"Good","Alcohol",1.94902887254283
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",-0.209242655256507
7,"Good","Alcohol",1.94902887254283
7,"Good","Alcohol",0.447622592334596
7,"Good","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",0.353784699821582
7,"Good","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",0.259946807308566
5,"Mediocre","Alcohol",-1.14762158038665
7,"Good","Alcohol",-0.209242655256507
6,"Mediocre","Alcohol",0.916812054899669
5,"Mediocre","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",0.54146048484761
7,"Good","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",1.29216362495173
7,"Good","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.772270010334594
7,"Good","Alcohol",1.1044878399257
6,"Mediocre","Alcohol",0.729136269873639
7,"Good","Alcohol",-0.49075633279555
7,"Good","Alcohol",-0.49075633279555
8,"Good","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",1.01064994741268
7,"Good","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.959945795360622
7,"Good","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",1.85519098002981
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",0.729136269873639
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",1.85519098002981
5,"Mediocre","Alcohol",2.23054255008187
6,"Mediocre","Alcohol",1.7613530875168
7,"Good","Alcohol",1.19832573243871
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",0.353784699821582
6,"Mediocre","Alcohol",-0.396918440282535
7,"Good","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",2.98124569018599
6,"Mediocre","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",2.69973201264695
5,"Mediocre","Alcohol",2.32438044259489
8,"Good","Alcohol",2.51205622762092
6,"Mediocre","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",0.729136269873639
4,"Poor","Alcohol",1.01064994741268
7,"Good","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",2.88740779767297
6,"Mediocre","Alcohol",1.01064994741268
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.0215668702304767
5,"Mediocre","Alcohol",-0.866107902847608
7,"Good","Alcohol",2.98124569018599
7,"Good","Alcohol",0.729136269873639
7,"Good","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",1.38600151746474
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",0.916812054899669
5,"Mediocre","Alcohol",-1.24145947289967
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",-0.396918440282535
5,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",-0.584594225308564
7,"Good","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",1.1044878399257
6,"Mediocre","Alcohol",1.47983940997776
7,"Good","Alcohol",2.23054255008187
6,"Mediocre","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",0.635298377360625
6,"Mediocre","Alcohol",0.916812054899669
5,"Mediocre","Alcohol",-0.584594225308564
7,"Good","Alcohol",1.29216362495173
7,"Good","Alcohol",2.32438044259489
6,"Mediocre","Alcohol",0.166108914795552
5,"Mediocre","Alcohol",0.353784699821582
7,"Good","Alcohol",0.635298377360625
6,"Mediocre","Alcohol",-0.209242655256507
7,"Good","Alcohol",1.29216362495173
5,"Mediocre","Alcohol",-0.396918440282535
5,"Mediocre","Alcohol",-0.396918440282535
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.209242655256507
7,"Good","Alcohol",1.85519098002981
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",1.01064994741268
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",0.353784699821582
6,"Mediocre","Alcohol",1.7613530875168
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",1.01064994741268
4,"Poor","Alcohol",0.729136269873639
7,"Good","Alcohol",2.13670465756886
5,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",0.0722710222825375
5,"Mediocre","Alcohol",-1.05378368787364
5,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",1.38600151746474
5,"Mediocre","Alcohol",1.66751519500378
6,"Mediocre","Alcohol",1.38600151746474
5,"Mediocre","Alcohol",0.447622592334596
4,"Poor","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",0.353784699821582
7,"Good","Alcohol",1.85519098002981
5,"Mediocre","Alcohol",0.353784699821582
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.584594225308564
7,"Good","Alcohol",0.729136269873639
8,"Good","Alcohol",1.19832573243871
5,"Mediocre","Alcohol",-0.959945795360622
7,"Good","Alcohol",0.54146048484761
7,"Good","Alcohol",0.54146048484761
7,"Good","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",-0.396918440282535
7,"Good","Alcohol",0.54146048484761
7,"Good","Alcohol",0.729136269873639
6,"Mediocre","Alcohol",-0.0215668702304767
5,"Mediocre","Alcohol",-1.05378368787364
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",0.166108914795552
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",1.01064994741268
6,"Mediocre","Alcohol",1.01064994741268
6,"Mediocre","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",-0.115404762743491
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",-0.772270010334594
7,"Good","Alcohol",2.98124569018599
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",1.29216362495173
5,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.866107902847608
4,"Poor","Alcohol",-1.05378368787364
6,"Mediocre","Alcohol",2.23054255008187
4,"Poor","Alcohol",1.01064994741268
6,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",2.23054255008187
4,"Poor","Alcohol",-0.772270010334594
4,"Poor","Alcohol",1.29216362495173
5,"Mediocre","Alcohol",-1.05378368787364
5,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",1.66751519500378
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.115404762743491
5,"Mediocre","Alcohol",0.0722710222825375
5,"Mediocre","Alcohol",-0.396918440282535
5,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",0.635298377360625
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",0.822974162386655
5,"Mediocre","Alcohol",-1.05378368787364
4,"Poor","Alcohol",0.729136269873639
5,"Mediocre","Alcohol",-0.584594225308564
4,"Poor","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",1.29216362495173
6,"Mediocre","Alcohol",-0.115404762743491
6,"Mediocre","Alcohol",-0.115404762743491
6,"Mediocre","Alcohol",0.916812054899669
6,"Mediocre","Alcohol",-0.866107902847608
8,"Good","Alcohol",3.35659726023805
6,"Mediocre","Alcohol",3.35659726023805
6,"Mediocre","Alcohol",1.19832573243871
5,"Mediocre","Alcohol",0.729136269873639
5,"Mediocre","Alcohol",-1.05378368787364
6,"Mediocre","Alcohol",0.729136269873639
6,"Mediocre","Alcohol",-0.866107902847608
4,"Poor","Alcohol",1.47983940997776
6,"Mediocre","Alcohol",-0.67843211782158
6,"Mediocre","Alcohol",-0.866107902847608
7,"Good","Alcohol",1.01064994741268
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",-0.209242655256507
5,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",1.85519098002981
5,"Mediocre","Alcohol",2.4182183351079
5,"Mediocre","Alcohol",-0.209242655256507
5,"Mediocre","Alcohol",-0.209242655256507
5,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",1.85519098002981
4,"Poor","Alcohol",-0.67843211782158
6,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",1.57367730249077
6,"Mediocre","Alcohol",1.66751519500378
3,"Poor","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",1.94902887254283
6,"Mediocre","Alcohol",1.19832573243871
6,"Mediocre","Alcohol",0.729136269873639
5,"Mediocre","Alcohol",0.729136269873639
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.303080547769521
4,"Poor","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-0.303080547769521
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",2.23054255008187
5,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",1.94902887254283
6,"Mediocre","Alcohol",1.38600151746474
6,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",-1.24145947289967
5,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",0.916812054899669
7,"Good","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",0.166108914795552
6,"Mediocre","Alcohol",0.166108914795552
6,"Mediocre","Alcohol",0.166108914795552
6,"Mediocre","Alcohol",0.166108914795552
5,"Mediocre","Alcohol",-1.05378368787364
6,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",-0.67843211782158
5,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",2.04286676505584
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.0722710222825375
5,"Mediocre","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",-0.209242655256507
5,"Mediocre","Alcohol",0.916812054899669
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",1.29216362495173
5,"Mediocre","Alcohol",-0.115404762743491
5,"Mediocre","Alcohol",-0.115404762743491
5,"Mediocre","Alcohol",-0.396918440282535
5,"Mediocre","Alcohol",-0.303080547769521
5,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-0.866107902847608
6,"Mediocre","Alcohol",-0.365639142778229
5,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",-0.365639142778229
4,"Poor","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",1.29216362495173
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-0.584594225308564
6,"Mediocre","Alcohol",0.0722710222825375
6,"Mediocre","Alcohol",-0.584594225308564
4,"Poor","Alcohol",-0.0215668702304767
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",1.1044878399257
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",-1.05378368787364
3,"Poor","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.49075633279555
5,"Mediocre","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",1.66751519500378
6,"Mediocre","Alcohol",-0.49075633279555
6,"Mediocre","Alcohol",0.353784699821582
6,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.49075633279555
5,"Mediocre","Alcohol",-0.49075633279555
5,"Mediocre","Alcohol",-0.866107902847608
5,"Mediocre","Alcohol",-1.14762158038665
5,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.115404762743491
5,"Mediocre","Alcohol",-0.67843211782158
6,"Mediocre","Alcohol",1.94902887254283
5,"Mediocre","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.209242655256507
5,"Mediocre","Alcohol",-1.14762158038665
6,"Mediocre","Alcohol",-0.8191889565911
5,"Mediocre","Alcohol",-0.8191889565911
5,"Mediocre","Alcohol",-0.49075633279555
7,"Good","Alcohol",-0.209242655256507
6,"Mediocre","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-0.49075633279555
5,"Mediocre","Alcohol",-0.49075633279555
6,"Mediocre","Alcohol",1.38600151746474
8,"Good","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",0.259946807308566
7,"Good","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.259946807308566
7,"Good","Alcohol",1.85519098002981
6,"Mediocre","Alcohol",0.259946807308566
6,"Mediocre","Alcohol",1.38600151746474
6,"Mediocre","Alcohol",0.166108914795552
6,"Mediocre","Alcohol",0.447622592334596
5,"Mediocre","Alcohol",-0.303080547769521
5,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.959945795360622
5,"Mediocre","Alcohol",-0.772270010334594
7,"Good","Alcohol",1.57367730249077
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.49075633279555
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.959945795360622
6,"Mediocre","Alcohol",0.916812054899669
4,"Poor","Alcohol",0.54146048484761
6,"Mediocre","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",-0.772270010334594
6,"Mediocre","Alcohol",1.57367730249077
5,"Mediocre","Alcohol",0.729136269873639
5,"Mediocre","Alcohol",0.54146048484761
5,"Mediocre","Alcohol",0.822974162386655
5,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",-0.49075633279555
6,"Mediocre","Alcohol",1.19832573243871
7,"Good","Alcohol",-0.303080547769521
6,"Mediocre","Alcohol",-1.33529736541268
6,"Mediocre","Alcohol",-1.33529736541268
5,"Mediocre","Alcohol",-1.80448682797775
5,"Mediocre","Alcohol",0.635298377360625
5,"Mediocre","Alcohol",-0.115404762743491
6,"Mediocre","Alcohol",0.604019079856318
7,"Good","Alcohol",0.822974162386655
6,"Mediocre","Alcohol",-0.803549307838929
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",1.19832573243871
6,"Mediocre","Alcohol",0.635298377360625
6,"Mediocre","Alcohol",-0.772270010334594
5,"Mediocre","Alcohol",-0.584594225308564
5,"Mediocre","Alcohol",-0.67843211782158
5,"Mediocre","Alcohol",-0.67843211782158
8,"Good","Alcohol",0.822974162386655
7,"Good","Alcohol",0.822974162386655
7,"Good","Alcohol",0.54146048484761
7,"Good","Alcohol",1.1044878399257
5,"Mediocre","Alcohol",-1.33529736541268
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.447622592334596
6,"Mediocre","Alcohol",0.119189968539045
5,"Mediocre","Alcohol",-1.33529736541268
5,"Mediocre","Alcohol",0.0722710222825375
7,"Good","Alcohol",1.38600151746474
6,"Mediocre","Alcohol",-0.0215668702304767
4,"Poor","Alcohol",-0.396918440282535
6,"Mediocre","Alcohol",-0.0215668702304767
6,"Mediocre","Alcohol",0.353784699821582
5,"Mediocre","Alcohol",-0.67843211782158
5,"Mediocre","Alcohol",-0.67843211782158
7,"Good","Alcohol",-0.396918440282535
4,"Poor","Alcohol",0.54146048484761
7,"Good","Alcohol",-0.396918440282535
3,"Poor","Alcohol",-0.67843211782158
5,"Mediocre","Alcohol",-0.67843211782158
5,"Mediocre","Alcohol",2.04286676505584
6,"Mediocre","Alcohol",0.635298377360625
